% ARFF file for Verbmobil
% Phoneme: Q
%
@relation glottal_stop

% List of attributes:
%
% Duration is expressed in milliseconds
@attribute phoneme { Q }
@attribute filename string
@attribute speech_position { Start_word, Middle_word, End_word }
@attribute word { ITJ, APPO, PRF, PPER, KOUI, PIAT, CARD, APPRART, PWAV, PTKA, VAFIN, ORD, Unterkunfts, ART, NN, PIDAT, VVINF, PTKVZ, KON, VMFIN, APPR, PPOSAT, VVFIN, ADV, ADJD, NE, KOUS, SPELL, <aehm>, al, PIS, ADJA, PDS, <aeh>, VVPP,  }
@attribute pause { near_pause, no_pause }
@attribute stress { none, p_stress, s_stress }
@attribute overlapping { 1, 0 }
@attribute speech_rate_pho numeric
@attribute speech_rate_w numeric
@attribute speech_rate_msyl numeric
@attribute speech_rate_ksyl numeric
@attribute word_position {0, 1}
@attribute duration numeric

@data
Q, g428acn2_002_AMD.par, End_word, VVINF, no_pause, p_stress, 0, 12.3, 0.5, 5.7, 7.0, 0, 139.94
Q, g428acn2_006_AMD.par, Start_word, PPER, near_pause, p_stress, 0, 16.6, 1.4, 6.0, 8.3, 0, 99.94
Q, g428acn2_006_AMD.par, Middle_word, PPER, no_pause, p_stress, 0, 16.6, 2.4, 6.0, 8.3, 0, 29.94
Q, g428acn2_006_AMD.par, Middle_word, APPRART, no_pause, p_stress, 0, 16.6, 1.3, 6.0, 8.3, 0, 29.94
Q, g428acn2_006_AMD.par, Middle_word, KON, no_pause, p_stress, 0, 16.6, 1.3, 6.0, 8.3, 0, 59.94
Q, g428acn2_008_AMD.par, Start_word, KON, near_pause, p_stress, 0, 16.5, 1.7, 7.2, 8.4, 0, 39.94
Q, g428acn2_010_AMD.par, Middle_word, ORD, no_pause, p_stress, 0, 17.0, 1.0, 6.4, 8.6, 0, 29.94
Q, g428acn2_016_AMD.par, Middle_word, VVINF, no_pause, p_stress, 0, 16.8, 1.1, 7.4, 9.1, 0, 169.94
Q, g428acn2_016_AMD.par, Middle_word, VVINF, no_pause, none, 0, 16.8, 1.1, 7.4, 9.1, 1, 79.94
Q, g428acn2_016_AMD.par, Middle_word, NN, no_pause, p_stress, 0, 16.8, 0.9, 7.4, 9.1, 0, 119.94
Q, g428acn2_016_AMD.par, Middle_word, KON, no_pause, p_stress, 0, 16.8, 1.4, 7.4, 9.1, 0, 99.94
Q, g428acn2_016_AMD.par, Middle_word, NE, no_pause, none, 0, 16.8, 1.0, 7.4, 9.1, 1, 29.94
Q, g428acn2_016_AMD.par, Middle_word, KON, no_pause, p_stress, 0, 16.8, 2.0, 7.4, 9.1, 0, 39.94
Q, g428acn2_019_AMD.par, Start_word, <aehm>, near_pause, p_stress, 0, 5.8, 0.4, 2.2, 2.2, 0, 39.94
Q, g428acn2_021_AMD.par, Start_word, ADV, near_pause, p_stress, 0, 13.6, 1.8, 5.6, 7.2, 0, 29.94
Q, g428acn2_021_AMD.par, Middle_word, ADJA, no_pause, p_stress, 0, 13.6, 1.1, 5.6, 7.2, 0, 69.94
Q, g428acn2_021_AMD.par, Middle_word, NE, no_pause, none, 0, 13.6, 0.8, 5.6, 7.2, 1, 29.94
Q, g428acn2_028_AMD.par, End_word, NN, no_pause, none, 0, 16.1, 1.1, 7.6, 9.2, 1, 29.94
Q, g428acn2_030_AMD.par, Start_word, KON, near_pause, p_stress, 0, 16.3, 1.4, 6.7, 8.4, 0, 99.94
Q, g428acn2_030_AMD.par, Start_word, APPR, no_pause, p_stress, 0, 16.3, 1.6, 6.7, 8.4, 0, 49.94
Q, g428acn2_030_AMD.par, Middle_word, APPR, no_pause, p_stress, 0, 16.3, 0.4, 6.7, 8.4, 0, 459.94
Q, g428acn2_030_AMD.par, Middle_word, VMFIN, no_pause, none, 0, 16.3, 1.1, 6.7, 8.4, 1, 99.94
Q, g428acn2_030_AMD.par, End_word, ADJD, no_pause, p_stress, 0, 16.3, 1.3, 6.7, 8.4, 0, 79.94
Q, g428acn2_030_AMD.par, End_word, VVINF, no_pause, p_stress, 0, 16.3, 1.3, 6.7, 8.4, 0, 39.94
Q, g431acn1_005_AMC.par, Start_word, NN, near_pause, p_stress, 0, 9.5, 0.4, 3.7, 4.8, 0, 29.94
Q, g431acn1_022_AMC.par, Middle_word, ADV, no_pause, p_stress, 0, 12.9, 0.7, 5.8, 7.4, 0, 59.94
Q, g431acn1_022_AMC.par, Middle_word, PPOSAT, no_pause, p_stress, 0, 12.9, 1.3, 5.8, 7.4, 0, 29.94
Q, g431acn1_026_AMC.par, Start_word, PPER, near_pause, p_stress, 0, 12.0, 1.7, 4.7, 5.7, 0, 29.94
Q, g431acn1_028_AMC.par, End_word, APPRART, no_pause, p_stress, 0, 9.2, 0.6, 3.9, 5.1, 0, 59.94
Q, g431acn1_030_AMC.par, Start_word, APPR, near_pause, p_stress, 0, 10.4, 2.1, 4.0, 4.3, 0, 29.94
Q, g431acn2_003_AMD.par, Middle_word, ADV, no_pause, p_stress, 0, 14.3, 1.1, 5.9, 8.4, 0, 39.94
Q, g431acn2_010_AMD.par, Start_word, ITJ, near_pause, none, 0, 17.0, 1.4, 6.9, 8.5, 0, 29.94
Q, g431acn2_013_AMD.par, Start_word, PPER, near_pause, p_stress, 0, 16.4, 2.3, 6.6, 8.6, 0, 29.94
Q, g431acn2_013_AMD.par, Middle_word, ADJD, no_pause, p_stress, 0, 16.4, 1.2, 6.6, 8.6, 0, 59.94
Q, g431acn2_017_AMD.par, Start_word, ADV, near_pause, p_stress, 0, 14.0, 0.8, 5.5, 7.2, 0, 49.94
Q, g431acn2_017_AMD.par, Middle_word, NN, no_pause, p_stress, 0, 14.0, 1.1, 5.5, 7.2, 0, 89.94
Q, g431acn2_017_AMD.par, Middle_word, VVINF, no_pause, p_stress, 0, 14.0, 0.8, 5.5, 7.2, 0, 39.94
Q, g431acn2_025_AMD.par, Middle_word, NN, no_pause, none, 0, 16.3, 1.4, 7.4, 9.3, 1, 29.94
Q, g431acn2_027_AMD.par, Middle_word, NN, no_pause, none, 0, 15.7, 1.3, 6.4, 7.5, 1, 29.94
Q, g455acn1_003_AMP.par, Start_word, APPRART, near_pause, p_stress, 0, 13.6, 0.5, 5.6, 6.6, 0, 49.94
Q, g455acn1_003_AMP.par, Middle_word, ADV, no_pause, none, 0, 13.6, 1.4, 5.6, 6.6, 0, 69.94
Q, g455acn1_003_AMP.par, Middle_word, APPRART, no_pause, p_stress, 0, 13.6, 1.5, 5.6, 6.6, 0, 59.94
Q, g455acn1_003_AMP.par, Middle_word, <aehm>, no_pause, p_stress, 0, 13.6, 0.8, 5.6, 6.6, 0, 39.94
Q, g455acn1_003_AMP.par, Middle_word, KON, no_pause, p_stress, 0, 13.6, 1.1, 5.6, 6.6, 0, 59.94
Q, g455acn1_009_AMP.par, Middle_word, APPR, no_pause, none, 0, 11.9, 1.3, 5.3, 6.1, 0, 89.94
Q, g455acn1_009_AMP.par, Middle_word, ADV, no_pause, p_stress, 0, 11.9, 1.2, 5.3, 6.1, 0, 79.94
Q, g455acn1_009_AMP.par, Middle_word, APPRART, no_pause, p_stress, 0, 11.9, 0.6, 5.3, 6.1, 0, 39.94
Q, g455acn1_015_AMP.par, Start_word, KOUS, near_pause, none, 0, 12.2, 1.6, 5.1, 6.6, 0, 29.94
Q, g455acn1_015_AMP.par, Middle_word, APPRART, no_pause, p_stress, 0, 12.2, 0.5, 5.1, 6.6, 0, 99.94
Q, g455acn1_015_AMP.par, Middle_word, APPR, no_pause, none, 0, 12.2, 1.8, 5.1, 6.6, 0, 29.94
Q, g455acn1_015_AMP.par, Middle_word, PPER, no_pause, p_stress, 0, 12.2, 1.6, 5.1, 6.6, 0, 59.94
Q, g455acn1_015_AMP.par, Middle_word, APPR, no_pause, none, 0, 12.2, 1.3, 5.1, 6.6, 0, 39.94
Q, g455acn1_021_AMP.par, Start_word, ITJ, near_pause, none, 0, 10.1, 0.9, 4.7, 5.5, 0, 29.94
Q, g455acn1_024_AMP.par, Start_word, PPER, near_pause, p_stress, 0, 11.6, 0.8, 4.8, 6.1, 0, 39.94
Q, g455acn1_024_AMP.par, Start_word, PPER, no_pause, p_stress, 0, 11.6, 0.9, 4.8, 6.1, 0, 99.94
Q, g455acn1_024_AMP.par, Middle_word, <aehm>, no_pause, p_stress, 0, 11.6, 0.4, 4.8, 6.1, 0, 59.94
Q, g455acn1_026_AMP.par, End_word, PPER, no_pause, p_stress, 0, 14.1, 0.5, 5.5, 6.7, 0, 29.94
Q, g455acn1_028_AMP.par, Middle_word, ADV, no_pause, p_stress, 1, 11.1, 1.0, 4.7, 5.5, 0, 69.94
Q, g455acn1_028_AMP.par, Middle_word, PPER, no_pause, p_stress, 0, 11.1, 1.1, 4.7, 5.5, 0, 99.94
Q, g455acn1_028_AMP.par, Middle_word, PIS, no_pause, p_stress, 0, 11.1, 0.9, 4.7, 5.5, 0, 59.94
Q, g455acn1_031_AMP.par, Start_word, ADV, no_pause, p_stress, 0, 13.2, 1.6, 6.0, 7.2, 0, 59.94
Q, g455acn1_031_AMP.par, Middle_word, NN, no_pause, none, 0, 13.2, 0.7, 6.0, 7.2, 1, 29.94
Q, g455acn1_033_AMP.par, Middle_word, APPR, no_pause, none, 0, 10.5, 1.2, 4.7, 5.8, 0, 59.94
Q, g455acn1_033_AMP.par, Middle_word, ADJA, no_pause, p_stress, 0, 10.5, 1.1, 4.7, 5.8, 0, 79.94
Q, g455acn1_033_AMP.par, Middle_word, ADJD, no_pause, none, 0, 10.5, 1.2, 4.7, 5.8, 0, 29.94
Q, g455acn1_036_AMP.par, Middle_word, VVINF, no_pause, none, 0, 12.1, 0.7, 4.2, 5.5, 1, 89.94
Q, g455acn1_039_AMP.par, Middle_word, ART, no_pause, p_stress, 0, 13.6, 1.3, 6.4, 7.4, 0, 39.94
Q, g455acn1_039_AMP.par, End_word, NN, no_pause, p_stress, 0, 13.6, 0.6, 6.4, 7.4, 0, 49.94
Q, g455acn1_049_AMP.par, Start_word, ITJ, near_pause, p_stress, 0, 14.0, 0.8, 5.6, 7.1, 0, 69.94
Q, g455acn1_049_AMP.par, Middle_word, PPER, no_pause, p_stress, 0, 14.0, 1.6, 5.6, 7.1, 0, 39.94
Q, g455acn1_051_AMP.par, Start_word, ADV, no_pause, p_stress, 0, 9.9, 0.8, 4.5, 5.1, 0, 49.94
Q, g455acn1_053_AMP.par, Start_word, ITJ, no_pause, none, 0, 15.4, 0.9, 6.0, 8.7, 0, 49.94
Q, g455acn1_060_AMP.par, Middle_word, PIS, no_pause, p_stress, 0, 13.1, 0.6, 5.9, 7.6, 0, 49.94
Q, g455acn1_063_AMP.par, End_word, VVINF, no_pause, none, 1, 14.1, 1.7, 5.7, 7.9, 0, 39.94
Q, g455acn1_067_AMP.par, Start_word, VVFIN, near_pause, none, 0, 11.5, 1.8, 5.2, 7.0, 0, 29.94
Q, g455acn1_069_AMP.par, Start_word, APPR, near_pause, none, 0, 12.5, 1.6, 6.0, 7.4, 0, 29.94
Q, g455acn1_069_AMP.par, Middle_word, VVFIN, no_pause, none, 0, 12.5, 0.9, 6.0, 7.4, 0, 69.94
Q, g455acn1_069_AMP.par, Middle_word, PIS, no_pause, p_stress, 0, 12.5, 1.3, 6.0, 7.4, 0, 29.94
Q, g455acn1_069_AMP.par, Middle_word, KON, no_pause, p_stress, 0, 12.5, 1.2, 6.0, 7.4, 0, 59.94
Q, g455acn1_069_AMP.par, Middle_word, PPER, no_pause, p_stress, 0, 12.5, 1.7, 6.0, 7.4, 0, 29.94
Q, g455acn1_069_AMP.par, End_word, APPRART, no_pause, p_stress, 0, 12.5, 1.4, 6.0, 7.4, 0, 49.94
Q, g455acn1_071_AMP.par, Start_word, APPR, near_pause, none, 0, 12.3, 0.8, 5.1, 5.8, 0, 119.94
Q, g455acn2_005_AMQ.par, Start_word, ADV, near_pause, p_stress, 0, 14.4, 1.6, 6.6, 9.4, 0, 39.94
Q, g455acn2_005_AMQ.par, Middle_word, ADJD, no_pause, none, 0, 14.4, 1.0, 6.6, 9.4, 0, 29.94
Q, g455acn2_007_AMQ.par, Start_word, ITJ, near_pause, p_stress, 0, 17.0, 2.0, 6.9, 8.4, 0, 29.94
Q, g455acn2_012_AMQ.par, Start_word, VAFIN, no_pause, p_stress, 0, 17.1, 1.5, 6.8, 8.7, 0, 69.94
Q, g455acn2_012_AMQ.par, Middle_word, KON, no_pause, p_stress, 0, 17.1, 2.3, 6.8, 8.7, 0, 29.94
Q, g455acn2_012_AMQ.par, Middle_word, PPER, no_pause, p_stress, 0, 17.1, 1.4, 6.8, 8.7, 0, 79.94
Q, g455acn2_012_AMQ.par, Middle_word, NN, no_pause, none, 0, 17.1, 1.2, 6.8, 8.7, 1, 29.94
Q, g455acn2_022_AMQ.par, Start_word, ITJ, near_pause, none, 1, 6.4, 0.6, 4.8, 4.8, 0, 89.94
Q, g455acn2_025_AMQ.par, Start_word, ITJ, near_pause, p_stress, 0, 14.0, 1.1, 6.3, 7.7, 0, 29.94
Q, g455acn2_035_AMQ.par, Start_word, ITJ, near_pause, p_stress, 0, 13.7, 1.2, 5.8, 7.7, 0, 129.94
Q, g455acn2_035_AMQ.par, Middle_word, ADV, no_pause, p_stress, 0, 13.7, 1.4, 5.8, 7.7, 0, 89.94
Q, g455acn2_037_AMQ.par, Start_word, ITJ, near_pause, p_stress, 0, 15.1, 1.8, 5.4, 7.4, 0, 39.94
Q, g455acn2_037_AMQ.par, Middle_word, KOUI, no_pause, p_stress, 0, 15.1, 1.1, 5.4, 7.4, 0, 79.94
Q, g455acn2_046_AMQ.par, Middle_word, <aehm>, no_pause, p_stress, 0, 13.9, 0.6, 5.7, 7.2, 0, 89.94
Q, g455acn2_048_AMQ.par, Start_word, PPER, near_pause, p_stress, 0, 15.6, 2.3, 5.7, 6.7, 0, 29.94
Q, g455acn2_052_AMQ.par, Start_word, KON, near_pause, p_stress, 0, 16.1, 1.6, 6.5, 8.5, 0, 29.94
Q, g455acn2_054_AMQ.par, Start_word, ITJ, near_pause, none, 1, 16.4, 0.7, 6.1, 8.2, 0, 29.94
Q, g455acn2_056_AMQ.par, Start_word, KON, no_pause, p_stress, 0, 16.4, 1.6, 7.0, 9.2, 0, 59.94
Q, g455acn2_059_AMQ.par, End_word, ITJ, no_pause, none, 1, 14.5, 0.9, 6.1, 10.0, 0, 79.94
Q, g455acn2_064_AMQ.par, Middle_word, <aehm>, no_pause, p_stress, 0, 16.2, 0.7, 6.5, 8.4, 0, 69.94
Q, g455acn2_066_AMQ.par, Middle_word, ART, no_pause, p_stress, 0, 14.6, 1.2, 7.1, 7.9, 0, 39.94
Q, g455acn2_068_AMQ.par, Start_word, PPER, near_pause, p_stress, 0, 17.1, 1.8, 6.7, 8.4, 0, 59.94
Q, g455acn2_068_AMQ.par, Middle_word, NN, no_pause, p_stress, 0, 17.1, 1.4, 6.7, 8.4, 0, 29.94
Q, g455acn2_070_AMQ.par, Start_word, ITJ, near_pause, none, 0, 11.0, 0.8, 5.1, 6.1, 0, 29.94
Q, g455acn2_070_AMQ.par, Middle_word, ADV, no_pause, p_stress, 0, 11.0, 0.9, 5.1, 6.1, 0, 59.94
Q, g455acn2_070_AMQ.par, Middle_word, ITJ, no_pause, p_stress, 0, 11.0, 0.9, 5.1, 6.1, 0, 169.94
Q, g455acn2_070_AMQ.par, Middle_word, KON, no_pause, p_stress, 0, 11.0, 2.3, 5.1, 6.1, 0, 49.94
Q, g929acn1_002_AOS.par, Start_word, PPER, near_pause, p_stress, 0, 14.6, 1.8, 5.6, 7.0, 0, 39.94
Q, g929acn1_004_AOS.par, Middle_word, ITJ, no_pause, p_stress, 0, 13.0, 0.9, 5.6, 7.8, 0, 109.94
Q, g929acn1_006_AOS.par, Start_word, ITJ, near_pause, p_stress, 0, 13.1, 0.7, 5.6, 6.2, 0, 49.94
Q, g929acn1_006_AOS.par, Middle_word, VAFIN, no_pause, p_stress, 0, 13.1, 1.0, 5.6, 6.2, 0, 39.94
Q, g929acn1_006_AOS.par, Middle_word, NN, no_pause, p_stress, 0, 13.1, 0.9, 5.6, 6.2, 0, 39.94
Q, g929acn1_006_AOS.par, Middle_word, ADV, no_pause, p_stress, 0, 13.1, 1.4, 5.6, 6.2, 0, 79.94
Q, g929acn1_006_AOS.par, Middle_word, NN, no_pause, none, 0, 13.1, 1.0, 5.6, 6.2, 0, 49.94
Q, g929acn1_008_AOS.par, Middle_word, ART, no_pause, p_stress, 0, 11.9, 1.4, 5.4, 7.2, 0, 59.94
Q, g929acn1_011_AOS.par, Middle_word, NN, no_pause, p_stress, 0, 9.6, 0.7, 4.0, 4.9, 0, 119.94
Q, g929acn1_011_AOS.par, Middle_word, ADV, no_pause, p_stress, 0, 9.6, 0.9, 4.0, 4.9, 0, 109.94
Q, g929acn1_011_AOS.par, End_word, ADV, no_pause, p_stress, 0, 9.6, 1.5, 4.0, 4.9, 0, 39.94
Q, g929acn1_013_AOS.par, Start_word, NN, near_pause, p_stress, 0, 13.1, 1.3, 5.4, 6.8, 0, 49.94
Q, g929acn1_013_AOS.par, Middle_word, ADV, no_pause, p_stress, 0, 13.1, 1.2, 5.4, 6.8, 0, 89.94
Q, g929acn1_013_AOS.par, Middle_word, NN, no_pause, p_stress, 0, 13.1, 0.9, 5.4, 6.8, 0, 49.94
Q, g929acn1_015_AOS.par, Middle_word, ADV, no_pause, none, 0, 11.7, 1.1, 5.1, 6.6, 0, 29.94
Q, g929acn1_018_AOS.par, Middle_word, PPER, no_pause, p_stress, 0, 13.2, 1.6, 5.7, 6.7, 0, 39.94
Q, g929acn1_021_AOS.par, Middle_word, PPER, no_pause, p_stress, 0, 12.3, 1.6, 4.6, 5.1, 0, 39.94
Q, g929acn1_021_AOS.par, Middle_word, APPRART, no_pause, p_stress, 0, 12.3, 1.2, 4.6, 5.1, 0, 129.94
Q, g929acn1_023_AOS.par, Start_word, PPER, no_pause, p_stress, 0, 10.7, 1.0, 4.0, 5.0, 0, 29.94
Q, g929acn1_026_AOS.par, Start_word, ADV, near_pause, p_stress, 0, 12.0, 1.5, 5.2, 6.0, 0, 39.94
Q, g929acn1_026_AOS.par, Middle_word, ART, no_pause, p_stress, 0, 12.0, 0.9, 5.2, 6.0, 0, 49.94
Q, g929acn1_026_AOS.par, Middle_word, KON, no_pause, p_stress, 0, 12.0, 0.6, 5.2, 6.0, 0, 149.94
Q, g929acn1_026_AOS.par, Middle_word, KON, no_pause, p_stress, 0, 12.0, 0.7, 5.2, 6.0, 0, 129.94
Q, g929acn1_026_AOS.par, Middle_word, APPR, no_pause, p_stress, 0, 12.0, 0.9, 5.2, 6.0, 0, 109.94
Q, g929acn1_026_AOS.par, Middle_word, CARD, no_pause, p_stress, 0, 12.0, 1.0, 5.2, 6.0, 0, 89.94
Q, g929acn1_026_AOS.par, Middle_word, NN, no_pause, p_stress, 0, 12.0, 2.0, 5.2, 6.0, 0, 59.94
Q, g929acn1_030_AOS.par, Middle_word, KON, no_pause, p_stress, 0, 14.9, 0.9, 6.0, 6.7, 0, 89.94
Q, g929acn1_032_AOS.par, Start_word, APPR, no_pause, none, 0, 10.6, 1.1, 5.3, 6.2, 0, 99.94
Q, g929acn2_003_AOT.par, Middle_word, PPER, no_pause, p_stress, 0, 14.0, 2.1, 5.9, 6.8, 0, 29.94
Q, g929acn2_005_AOT.par, Middle_word, NN, no_pause, p_stress, 0, 13.0, 0.9, 6.3, 7.9, 0, 39.94
Q, g929acn2_005_AOT.par, End_word, ADJD, no_pause, none, 0, 13.0, 0.8, 6.3, 7.9, 0, 29.94
Q, g929acn2_009_AOT.par, Middle_word, ADV, no_pause, p_stress, 0, 11.8, 1.9, 4.9, 6.3, 0, 39.94
Q, g929acn2_009_AOT.par, Middle_word, <aehm>, no_pause, p_stress, 0, 11.8, 0.5, 4.9, 6.3, 0, 29.94
Q, g929acn2_012_AOT.par, Start_word, ADV, near_pause, p_stress, 0, 12.0, 1.4, 5.4, 7.1, 0, 29.94
Q, g929acn2_012_AOT.par, Start_word, ADJD, no_pause, none, 0, 12.0, 1.0, 5.4, 7.1, 0, 69.94
Q, g929acn2_012_AOT.par, Middle_word, <aehm>, no_pause, p_stress, 0, 12.0, 0.5, 5.4, 7.1, 0, 29.94
Q, g929acn2_012_AOT.par, Middle_word, NN, no_pause, p_stress, 0, 12.0, 1.5, 5.4, 7.1, 0, 49.94
Q, g929acn2_014_AOT.par, Middle_word, ORD, no_pause, none, 0, 9.4, 1.2, 3.4, 4.4, 1, 59.94
Q, g929acn2_017_AOT.par, Middle_word, VVFIN, no_pause, p_stress, 0, 11.2, 1.0, 4.4, 6.3, 0, 139.94
Q, g929acn2_017_AOT.par, Middle_word, VVINF, no_pause, p_stress, 0, 11.2, 0.4, 4.4, 6.3, 0, 119.94
Q, g929acn2_019_AOT.par, Start_word, ITJ, near_pause, p_stress, 0, 15.3, 1.3, 6.2, 7.3, 0, 39.94
Q, g929acn2_019_AOT.par, Middle_word, VAFIN, no_pause, p_stress, 0, 15.3, 0.5, 6.2, 7.3, 0, 29.94
Q, g929acn2_019_AOT.par, Middle_word, PPER, no_pause, p_stress, 0, 15.3, 1.8, 6.2, 7.3, 0, 59.94
Q, g929acn2_019_AOT.par, Middle_word, <aehm>, no_pause, p_stress, 0, 15.3, 0.7, 6.2, 7.3, 0, 49.94
Q, g929acn2_019_AOT.par, Middle_word, VAFIN, no_pause, p_stress, 0, 15.3, 2.1, 6.2, 7.3, 0, 49.94
Q, g929acn2_019_AOT.par, Middle_word, <aehm>, no_pause, p_stress, 0, 15.3, 0.5, 6.2, 7.3, 0, 49.94
Q, g929acn2_019_AOT.par, Middle_word, ART, no_pause, p_stress, 0, 15.3, 1.1, 6.2, 7.3, 0, 29.94
Q, g929acn2_024_AOT.par, Middle_word, ADV, no_pause, none, 0, 14.3, 1.2, 5.7, 8.1, 0, 39.94
Q, g929acn2_027_AOT.par, Start_word, ADV, no_pause, p_stress, 0, 16.0, 0.9, 7.4, 8.6, 0, 49.94
Q, g929acn2_029_AOT.par, Middle_word, <aehm>, no_pause, p_stress, 0, 13.6, 0.5, 5.7, 7.6, 0, 49.94
Q, g929acn2_029_AOT.par, Middle_word, VVFIN, no_pause, none, 0, 13.6, 1.2, 5.7, 7.6, 1, 39.94
Q, g929acn2_029_AOT.par, End_word, VVPP, no_pause, none, 0, 13.6, 0.9, 5.7, 7.6, 0, 39.94
Q, g929acn2_031_AOT.par, Start_word, PPER, no_pause, p_stress, 0, 11.3, 1.8, 4.4, 4.8, 0, 49.94
Q, g929acn2_031_AOT.par, Middle_word, <aehm>, no_pause, p_stress, 0, 11.3, 0.6, 4.4, 4.8, 0, 59.94
