% ARFF file for Verbmobil
% Phoneme: all_vowels
%
@relation all_vowels

% List of attributes:
%
% Duration is expressed in milliseconds
@attribute phoneme { a, a~, e, E, I, i, O, o, U, u, Y, y, 9, 2, @, 6, a:, a~:, e:, E:, i:, o:, u:, y:, 2:, OY, aU, aI }
@attribute filename string
@attribute speech_position { Start_word, Middle_word, End_word }
@attribute word { ze, PDS, gla, g, gib, t, ADJD, fuen, APPRART, KOKOM, VAFIN, Zu, wa, v, ADV, PRELS, ART, VMFIN, VVIZU, KOUS, APPO, Unterkunfts, PWAT, VAINF, Bla-Damm, m, f, ge, PRF, Marriott-Ho, Flugzeig, VVIMP, TRUNC, Au, ORD, dorten, VVPP, Fro, PTKA, PTKNEG, Ma, de, PTKVZ, VVFIN, VAPP, he, Prinzen, PWAV, Flieg, PIS, Mittw, APPR, CARD, PAV, <aehm>, PIDAT, tschamtatam, Flu, h, no, PTKANT, PPOSAT, VMINF, ueber, <aeh>, PTKZU, PPER, FW, PDAT, ADJA, so, PWS, PIAT, NN, mo, VVINF, Mont, ITJ, Rueckf, Wieder, to, bescha, k, KON, KOUI, Anfa, schlech, SPELL, Rueckscha, NE, al, F, au,  }
@attribute pause { near_pause, no_pause }
@attribute stress { none, p_stress, s_stress }
@attribute overlapping { overlapped, not_overlapped }
@attribute speech_rate_pho numeric
@attribute speech_rate_w numeric
@attribute speech_rate_msyl numeric
@attribute speech_rate_ksyl numeric
@attribute duration numeric

@data
a, g243acn1_020_AID.par, Middle_word, ADJD, no_pause, none, not_overlapped, 18.9, 340.0, 6.6, 9.4, 59.94
a, g243acn1_022_AID.par, End_word, ADV, no_pause, p_stress, not_overlapped, 14.9, 231.0, 6.7, 7.2, 59.94
a, g243acn2_000_AIC.par, End_word, NE, no_pause, none, not_overlapped, 13.6, 203.6, 5.9, 5.9, 109.94
a, g243acn2_002_AIC.par, Middle_word, NN, no_pause, none, not_overlapped, 14.0, 226.6, 5.7, 6.5, 139.94
a, g243acn2_002_AIC.par, Middle_word, al, no_pause, none, not_overlapped, 14.0, 226.6, 5.7, 6.5, 49.94
a, g243acn2_002_AIC.par, Middle_word, NE, no_pause, none, overlapped, 14.0, 226.6, 5.7, 6.5, 49.94
a, g243acn2_002_AIC.par, Middle_word, PWAV, no_pause, p_stress, not_overlapped, 14.0, 226.6, 5.7, 6.5, 89.94
a, g243acn2_007_AIC.par, Middle_word, PDS, no_pause, none, not_overlapped, 16.5, 294.9, 5.4, 7.2, 39.94
a, g243acn2_007_AIC.par, Middle_word, VVFIN, no_pause, p_stress, not_overlapped, 16.5, 294.9, 5.4, 7.2, 209.94
a, g243acn2_007_AIC.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 16.5, 294.9, 5.4, 7.2, 79.94
a, g243acn2_011_AIC.par, Start_word, PTKA, near_pause, p_stress, not_overlapped, 15.5, 143.0, 4.8, 4.8, 109.94
a, g243acn2_012_AIC.par, Start_word, PIS, near_pause, s_stress, not_overlapped, 17.5, 210.0, 7.7, 9.8, 59.94
a, g243acn2_016_AIC.par, End_word, PAV, no_pause, none, not_overlapped, 17.1, 277.9, 6.8, 7.8, 59.94
a, g243acn2_018_AIC.par, End_word, NN, no_pause, p_stress, not_overlapped, 14.8, 273.0, 8.0, 8.0, 69.94
a, g243acn2_019_AIC.par, Middle_word, PDS, no_pause, none, not_overlapped, 14.1, 203.6, 5.7, 5.7, 59.94
a, g243acn2_019_AIC.par, End_word, ADV, no_pause, p_stress, not_overlapped, 14.1, 203.6, 5.7, 5.7, 99.94
a, g284acn1_003_AIZ.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 13.0, 207.7, 5.0, 5.3, 29.94
a, g284acn1_003_AIZ.par, Middle_word, PDS, no_pause, none, not_overlapped, 13.0, 207.7, 5.0, 5.3, 39.94
a, g284acn1_003_AIZ.par, Middle_word, PTKVZ, no_pause, p_stress, not_overlapped, 13.0, 207.7, 5.0, 5.3, 119.94
a, g284acn1_003_AIZ.par, Middle_word, NE, no_pause, none, not_overlapped, 13.0, 207.7, 5.0, 5.3, 29.94
a, g284acn1_003_AIZ.par, Middle_word, NN, no_pause, none, not_overlapped, 13.0, 207.7, 5.0, 5.3, 29.94
a, g284acn1_003_AIZ.par, Middle_word, APPRART, no_pause, p_stress, not_overlapped, 13.0, 207.7, 5.0, 5.3, 29.94
a, g284acn1_007_AIZ.par, Middle_word, VVINF, no_pause, p_stress, not_overlapped, 12.3, 226.6, 4.4, 5.4, 99.94
a, g284acn1_010_AIZ.par, Start_word, ADV, near_pause, p_stress, not_overlapped, 12.6, 221.6, 5.5, 6.3, 29.94
a, g284acn1_013_AIZ.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 13.5, 206.8, 5.2, 6.0, 39.94
a, g284acn1_013_AIZ.par, Middle_word, KOUS, no_pause, p_stress, not_overlapped, 13.5, 206.8, 5.2, 6.0, 39.94
a, g284acn1_013_AIZ.par, Middle_word, APPRART, no_pause, p_stress, not_overlapped, 13.5, 206.8, 5.2, 6.0, 39.94
a, g284acn1_013_AIZ.par, Middle_word, VVINF, no_pause, s_stress, not_overlapped, 13.5, 206.8, 5.2, 6.0, 239.94
a, g284acn1_013_AIZ.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 13.5, 206.8, 5.2, 6.0, 59.94
a, g284acn1_015_AIZ.par, End_word, PTKA, no_pause, p_stress, not_overlapped, 15.6, 234.6, 6.3, 6.3, 49.94
a, g284acn1_019_AIZ.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 14.5, 218.2, 5.9, 6.5, 99.94
a, g284acn1_019_AIZ.par, Middle_word, KOUS, no_pause, none, not_overlapped, 14.5, 218.2, 5.9, 6.5, 59.94
a, g284acn1_019_AIZ.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 14.5, 218.2, 5.9, 6.5, 29.94
a, g284acn1_026_AIZ.par, Middle_word, CARD, no_pause, p_stress, not_overlapped, 12.0, 240.2, 4.7, 4.7, 129.94
a, g284acn1_026_AIZ.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 12.0, 240.2, 4.7, 4.7, 89.94
a, g284acn1_026_AIZ.par, Middle_word, CARD, no_pause, p_stress, not_overlapped, 12.0, 240.2, 4.7, 4.7, 79.94
a, g284acn1_028_AIZ.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 11.6, 229.9, 4.4, 4.9, 99.94
a, g284acn1_028_AIZ.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 11.6, 229.9, 4.4, 4.9, 49.94
a, g284acn1_028_AIZ.par, Middle_word, PWAV, no_pause, p_stress, not_overlapped, 11.6, 229.9, 4.4, 4.9, 79.94
a, g284acn1_028_AIZ.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 11.6, 229.9, 4.4, 4.9, 89.94
a, g284acn1_028_AIZ.par, Middle_word, CARD, no_pause, p_stress, not_overlapped, 11.6, 229.9, 4.4, 4.9, 79.94
a, g284acn1_028_AIZ.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 11.6, 229.9, 4.4, 4.9, 79.94
a, g284acn1_028_AIZ.par, End_word, NN, no_pause, p_stress, not_overlapped, 11.6, 229.9, 4.4, 4.9, 119.94
a, g284acn1_031_AIZ.par, Start_word, PDS, no_pause, none, not_overlapped, 13.3, 210.0, 4.9, 6.3, 49.94
a, g284acn1_033_AIZ.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 16.4, 316.1, 6.7, 8.6, 39.94
a, g284acn1_033_AIZ.par, Middle_word, PWAV, no_pause, p_stress, not_overlapped, 16.4, 316.1, 6.7, 8.6, 59.94
a, g284acn1_033_AIZ.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 16.4, 316.1, 6.7, 8.6, 69.94
a, g284acn1_033_AIZ.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 16.4, 316.1, 6.7, 8.6, 69.94
a, g284acn1_033_AIZ.par, Middle_word, KOUS, no_pause, p_stress, not_overlapped, 16.4, 316.1, 6.7, 8.6, 69.94
a, g284acn1_041_AIZ.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 13.3, 231.0, 5.6, 5.6, 79.94
a, g284acn1_043_AIZ.par, End_word, PIS, no_pause, p_stress, not_overlapped, 8.0, 147.3, 3.1, 3.1, 89.94
a, g284acn2_002_AJA.par, Middle_word, ADJA, no_pause, p_stress, not_overlapped, 11.9, 186.3, 4.8, 5.3, 79.94
a, g284acn2_002_AJA.par, Middle_word, PWAV, no_pause, p_stress, not_overlapped, 11.9, 186.3, 4.8, 5.3, 49.94
a, g284acn2_004_AJA.par, Start_word, PDS, no_pause, none, not_overlapped, 9.5, 183.6, 4.0, 4.0, 59.94
a, g284acn2_008_AJA.par, Start_word, VVFIN, no_pause, p_stress, not_overlapped, 9.9, 198.7, 3.8, 4.5, 69.94
a, g284acn2_011_AJA.par, Middle_word, PWS, no_pause, p_stress, not_overlapped, 10.9, 181.0, 4.0, 4.3, 89.94
a, g284acn2_011_AJA.par, Middle_word, VVINF, no_pause, p_stress, not_overlapped, 10.9, 181.0, 4.0, 4.3, 139.94
a, g284acn2_011_AJA.par, Middle_word, CARD, no_pause, p_stress, not_overlapped, 10.9, 181.0, 4.0, 4.3, 109.94
a, g284acn2_011_AJA.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 10.9, 181.0, 4.0, 4.3, 129.94
a, g284acn2_011_AJA.par, Middle_word, PWAV, no_pause, p_stress, not_overlapped, 10.9, 181.0, 4.0, 4.3, 119.94
a, g284acn2_014_AJA.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 6.5, 100.7, 2.7, 2.7, 69.94
a, g284acn2_014_AJA.par, Middle_word, ITJ, no_pause, p_stress, not_overlapped, 6.5, 100.7, 2.7, 2.7, 49.94
a, g284acn2_014_AJA.par, End_word, NE, no_pause, none, not_overlapped, 6.5, 100.7, 2.7, 2.7, 69.94
a, g284acn2_017_AJA.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 10.6, 166.8, 4.1, 4.4, 79.94
a, g284acn2_017_AJA.par, Middle_word, APPR, no_pause, p_stress, not_overlapped, 10.6, 166.8, 4.1, 4.4, 139.94
a, g284acn2_017_AJA.par, Middle_word, CARD, no_pause, p_stress, not_overlapped, 10.6, 166.8, 4.1, 4.4, 159.94
a, g284acn2_017_AJA.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 10.6, 166.8, 4.1, 4.4, 89.94
a, g284acn2_017_AJA.par, Middle_word, KOUS, no_pause, p_stress, not_overlapped, 10.6, 166.8, 4.1, 4.4, 79.94
a, g284acn2_017_AJA.par, Middle_word, APPRART, no_pause, p_stress, not_overlapped, 10.6, 166.8, 4.1, 4.4, 29.94
a, g284acn2_025_AJA.par, Middle_word, PDS, no_pause, none, not_overlapped, 13.6, 268.2, 4.9, 5.8, 49.94
a, g284acn2_025_AJA.par, Middle_word, PIS, no_pause, p_stress, not_overlapped, 13.6, 268.2, 4.9, 5.8, 29.94
a, g284acn2_025_AJA.par, Middle_word, APPRART, no_pause, p_stress, not_overlapped, 13.6, 268.2, 4.9, 5.8, 29.94
a, g284acn2_036_AJA.par, Start_word, ADV, no_pause, p_stress, overlapped, 11.8, 176.9, 4.5, 5.3, 29.94
a, g284acn2_036_AJA.par, Middle_word, APPRART, no_pause, p_stress, not_overlapped, 11.8, 176.9, 4.5, 5.3, 59.94
a, g284acn2_042_AJA.par, End_word, NN, no_pause, p_stress, not_overlapped, 12.4, 227.0, 4.5, 4.5, 179.94
a, g287acn1_001_AIZ.par, Start_word, ITJ, near_pause, p_stress, not_overlapped, 9.1, 188.8, 4.1, 4.4, 49.94
a, g287acn1_005_AIZ.par, Start_word, PAV, no_pause, none, not_overlapped, 10.9, 191.0, 4.5, 5.0, 109.94
a, g287acn1_007_AIZ.par, Start_word, ADV, no_pause, p_stress, not_overlapped, 12.4, 191.1, 4.8, 5.0, 29.94
a, g287acn1_007_AIZ.par, Middle_word, ART, no_pause, none, not_overlapped, 12.4, 191.1, 4.8, 5.0, 29.94
a, g287acn1_007_AIZ.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 12.4, 191.1, 4.8, 5.0, 99.94
a, g287acn1_007_AIZ.par, Middle_word, NE, no_pause, none, not_overlapped, 12.4, 191.1, 4.8, 5.0, 79.94
a, g287acn1_007_AIZ.par, Middle_word, VVINF, no_pause, p_stress, not_overlapped, 12.4, 191.1, 4.8, 5.0, 89.94
a, g287acn1_007_AIZ.par, Middle_word, ITJ, no_pause, p_stress, not_overlapped, 12.4, 191.1, 4.8, 5.0, 39.94
a, g287acn1_007_AIZ.par, Middle_word, NN, no_pause, none, not_overlapped, 12.4, 191.1, 4.8, 5.0, 59.94
a, g287acn1_007_AIZ.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 12.4, 191.1, 4.8, 5.0, 29.94
a, g287acn1_011_AIZ.par, Middle_word, APPRART, no_pause, p_stress, not_overlapped, 10.9, 163.2, 4.0, 4.7, 99.94
a, g287acn1_013_AIZ.par, Start_word, ITJ, near_pause, none, not_overlapped, 5.3, 79.5, 2.6, 2.6, 259.94
a, g287acn1_013_AIZ.par, Start_word, ITJ, near_pause, p_stress, not_overlapped, 5.3, 79.5, 2.6, 2.6, 279.94
a, g287acn1_013_AIZ.par, Start_word, ITJ, no_pause, none, not_overlapped, 5.3, 79.5, 2.6, 2.6, 239.94
a, g287acn1_013_AIZ.par, Start_word, ITJ, no_pause, p_stress, not_overlapped, 5.3, 79.5, 2.6, 2.6, 79.94
a, g287acn1_016_AIZ.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 13.1, 298.4, 5.6, 5.6, 49.94
a, g287acn1_021_AIZ.par, Middle_word, APPR, no_pause, p_stress, not_overlapped, 11.2, 254.0, 4.5, 5.1, 139.94
a, g287acn1_025_AIZ.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 12.1, 217.1, 4.9, 5.6, 89.94
a, g287acn1_025_AIZ.par, Middle_word, ADV, no_pause, none, not_overlapped, 12.1, 217.1, 4.9, 5.6, 59.94
a, g287acn1_028_AIZ.par, Start_word, APPR, no_pause, p_stress, not_overlapped, 13.6, 214.5, 4.3, 4.3, 89.94
a, g287acn1_028_AIZ.par, Middle_word, APPR, no_pause, p_stress, not_overlapped, 13.6, 214.5, 4.3, 4.3, 49.94
a, g287acn1_035_AIZ.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 13.3, 224.7, 5.1, 5.4, 79.94
a, g287acn1_035_AIZ.par, End_word, VVFIN, no_pause, p_stress, overlapped, 13.3, 224.7, 5.1, 5.4, 89.94
a, g287acn1_039_AIZ.par, Start_word, ADV, near_pause, none, overlapped, 8.5, 101.7, 3.4, 3.4, 49.94
a, g287acn2_004_AJA.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 11.2, 143.5, 4.8, 5.2, 119.94
a, g287acn2_004_AJA.par, End_word, NE, no_pause, none, not_overlapped, 11.2, 143.5, 4.8, 5.2, 39.94
a, g287acn2_006_AJA.par, Middle_word, PWAV, no_pause, p_stress, not_overlapped, 11.1, 212.5, 4.0, 4.4, 79.94
a, g287acn2_009_AJA.par, Start_word, ADV, no_pause, p_stress, not_overlapped, 13.0, 232.6, 5.6, 6.3, 69.94
a, g287acn2_009_AJA.par, Middle_word, KOUS, no_pause, p_stress, not_overlapped, 13.0, 232.6, 5.6, 6.3, 79.94
a, g287acn2_012_AJA.par, Middle_word, ORD, no_pause, p_stress, not_overlapped, 11.5, 147.9, 4.6, 5.1, 69.94
a, g287acn2_012_AJA.par, End_word, APPRART, no_pause, p_stress, not_overlapped, 11.5, 147.9, 4.6, 5.1, 124.94
a, g287acn2_012_AJA.par, End_word, ORD, no_pause, s_stress, not_overlapped, 11.5, 147.9, 4.6, 5.1, 79.94
a, g287acn2_019_AJA.par, Start_word, APPRART, no_pause, p_stress, not_overlapped, 10.1, 168.6, 2.8, 2.8, 249.94
a, g287acn2_026_AJA.par, Start_word, PDS, no_pause, none, not_overlapped, 10.1, 213.5, 4.0, 4.3, 39.94
a, g287acn2_026_AJA.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 10.1, 213.5, 4.0, 4.3, 59.94
a, g287acn2_026_AJA.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 10.1, 213.5, 4.0, 4.3, 149.94
a, g287acn2_026_AJA.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 10.1, 213.5, 4.0, 4.3, 109.94
a, g287acn2_026_AJA.par, Middle_word, wa, no_pause, none, not_overlapped, 10.1, 213.5, 4.0, 4.3, 39.94
a, g287acn2_026_AJA.par, Middle_word, APPO, no_pause, p_stress, not_overlapped, 10.1, 213.5, 4.0, 4.3, 59.94
a, g287acn2_026_AJA.par, Middle_word, PWAV, no_pause, p_stress, not_overlapped, 10.1, 213.5, 4.0, 4.3, 49.94
a, g287acn2_029_AJA.par, Start_word, ADV, no_pause, p_stress, not_overlapped, 13.0, 215.2, 4.9, 5.2, 29.94
a, g287acn2_029_AJA.par, End_word, CARD, no_pause, p_stress, overlapped, 13.0, 215.2, 4.9, 5.2, 119.94
a, g287acn2_031_AJA.par, Start_word, ADV, no_pause, p_stress, not_overlapped, 11.8, 200.4, 4.5, 5.5, 119.94
a, g287acn2_031_AJA.par, Middle_word, CARD, no_pause, p_stress, not_overlapped, 11.8, 200.4, 4.5, 5.5, 109.94
a, g287acn2_033_AJA.par, Start_word, ADV, no_pause, p_stress, not_overlapped, 12.1, 194.3, 4.2, 4.9, 209.94
a, g287acn2_033_AJA.par, Middle_word, VVFIN, no_pause, p_stress, not_overlapped, 12.1, 194.3, 4.2, 4.9, 29.94
a, g287acn2_038_AJA.par, Start_word, ADV, near_pause, p_stress, not_overlapped, 15.0, 189.2, 6.3, 7.1, 69.94
a, g287acn2_038_AJA.par, End_word, ADV, no_pause, p_stress, overlapped, 15.0, 189.2, 6.3, 7.1, 109.94
a, g301acn1_002_AJI.par, Middle_word, NE, no_pause, none, not_overlapped, 11.8, 219.3, 4.5, 5.1, 79.94
a, g301acn1_002_AJI.par, Middle_word, PWAV, no_pause, p_stress, not_overlapped, 11.8, 219.3, 4.5, 5.1, 59.94
a, g301acn1_005_AJI.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 12.3, 211.1, 4.9, 5.4, 69.94
a, g301acn1_005_AJI.par, Middle_word, NN, no_pause, none, not_overlapped, 12.3, 211.1, 4.9, 5.4, 39.94
a, g301acn1_005_AJI.par, Middle_word, APPRART, no_pause, p_stress, not_overlapped, 12.3, 211.1, 4.9, 5.4, 89.94
a, g301acn1_005_AJI.par, Middle_word, ORD, no_pause, p_stress, not_overlapped, 12.3, 211.1, 4.9, 5.4, 49.94
a, g301acn1_005_AJI.par, Middle_word, NN, no_pause, none, not_overlapped, 12.3, 211.1, 4.9, 5.4, 119.94
a, g301acn1_005_AJI.par, Middle_word, APPRART, no_pause, p_stress, not_overlapped, 12.3, 211.1, 4.9, 5.4, 39.94
a, g301acn1_005_AJI.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 12.3, 211.1, 4.9, 5.4, 109.94
a, g301acn1_005_AJI.par, Middle_word, NN, no_pause, none, not_overlapped, 12.3, 211.1, 4.9, 5.4, 29.94
a, g301acn1_005_AJI.par, End_word, NN, no_pause, none, not_overlapped, 12.3, 211.1, 4.9, 5.4, 109.94
a, g301acn1_012_AJI.par, Middle_word, ORD, no_pause, p_stress, not_overlapped, 12.8, 234.2, 6.0, 6.4, 79.94
a, g301acn1_012_AJI.par, Middle_word, PDS, no_pause, none, not_overlapped, 12.8, 234.2, 6.0, 6.4, 39.94
a, g301acn1_014_AJI.par, Start_word, ITJ, near_pause, none, not_overlapped, 14.3, 241.3, 6.7, 8.0, 169.94
a, g301acn1_014_AJI.par, Start_word, ITJ, near_pause, p_stress, not_overlapped, 14.3, 241.3, 6.7, 8.0, 39.94
a, g301acn1_014_AJI.par, Start_word, ITJ, no_pause, none, not_overlapped, 14.3, 241.3, 6.7, 8.0, 39.94
a, g301acn1_014_AJI.par, Start_word, ITJ, no_pause, p_stress, not_overlapped, 14.3, 241.3, 6.7, 8.0, 29.94
a, g301acn1_014_AJI.par, Middle_word, ITJ, no_pause, none, not_overlapped, 14.3, 241.3, 6.7, 8.0, 29.94
a, g301acn1_014_AJI.par, Middle_word, ITJ, no_pause, p_stress, not_overlapped, 14.3, 241.3, 6.7, 8.0, 29.94
a, g301acn1_014_AJI.par, End_word, VVINF, no_pause, p_stress, not_overlapped, 14.3, 241.3, 6.7, 8.0, 119.94
a, g301acn1_021_AJI.par, Start_word, CARD, near_pause, s_stress, not_overlapped, 17.6, 144.2, 6.4, 8.0, 69.94
a, g301acn1_023_AJI.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 17.8, 296.5, 6.6, 7.5, 79.94
a, g301acn1_023_AJI.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 17.8, 296.5, 6.6, 7.5, 59.94
a, g301acn1_023_AJI.par, Middle_word, APPRART, no_pause, p_stress, not_overlapped, 17.8, 296.5, 6.6, 7.5, 59.94
a, g301acn1_023_AJI.par, Middle_word, PDS, no_pause, none, not_overlapped, 17.8, 296.5, 6.6, 7.5, 79.94
a, g301acn1_023_AJI.par, End_word, ADJD, no_pause, p_stress, not_overlapped, 17.8, 296.5, 6.6, 7.5, 29.94
a, g301acn1_023_AJI.par, End_word, ADJD, no_pause, p_stress, not_overlapped, 17.8, 296.5, 6.6, 7.5, 109.94
a, g301acn1_025_AJI.par, Start_word, ADV, no_pause, p_stress, not_overlapped, 16.7, 213.0, 6.4, 6.7, 49.94
a, g301acn1_025_AJI.par, Middle_word, CARD, no_pause, p_stress, not_overlapped, 16.7, 213.0, 6.4, 6.7, 79.94
a, g301acn1_027_AJI.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 17.0, 276.4, 6.1, 7.4, 49.94
a, g301acn1_027_AJI.par, Middle_word, APPRART, no_pause, p_stress, not_overlapped, 17.0, 276.4, 6.1, 7.4, 69.94
a, g301acn1_027_AJI.par, Middle_word, ORD, no_pause, p_stress, not_overlapped, 17.0, 276.4, 6.1, 7.4, 89.94
a, g301acn1_027_AJI.par, Middle_word, APPRART, no_pause, p_stress, not_overlapped, 17.0, 276.4, 6.1, 7.4, 69.94
a, g301acn1_027_AJI.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 17.0, 276.4, 6.1, 7.4, 79.94
a, g301acn1_027_AJI.par, Middle_word, APPRART, no_pause, p_stress, not_overlapped, 17.0, 276.4, 6.1, 7.4, 59.94
a, g301acn2_001_AJJ.par, Start_word, ITJ, no_pause, p_stress, not_overlapped, 10.6, 226.9, 5.3, 5.3, 39.94
a, g301acn2_004_AJJ.par, End_word, NN, no_pause, none, not_overlapped, 9.2, 149.0, 3.9, 4.3, 69.94
a, g301acn2_007_AJJ.par, Middle_word, ADJD, no_pause, p_stress, not_overlapped, 9.9, 174.0, 4.1, 4.1, 149.94
a, g301acn2_007_AJJ.par, Middle_word, PDS, no_pause, none, not_overlapped, 9.9, 174.0, 4.1, 4.1, 29.94
a, g301acn2_007_AJJ.par, End_word, ADJD, no_pause, p_stress, not_overlapped, 9.9, 174.0, 4.1, 4.1, 129.94
a, g301acn2_009_AJJ.par, Middle_word, ORD, no_pause, p_stress, not_overlapped, 9.7, 157.6, 4.4, 4.5, 99.94
a, g301acn2_016_AJJ.par, Start_word, ADV, near_pause, p_stress, not_overlapped, 11.7, 161.3, 4.6, 5.1, 29.94
a, g301acn2_016_AJJ.par, Middle_word, ORD, no_pause, p_stress, not_overlapped, 11.7, 161.3, 4.6, 5.1, 119.94
a, g301acn2_016_AJJ.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 11.7, 161.3, 4.6, 5.1, 189.94
a, g301acn2_016_AJJ.par, Middle_word, ART, no_pause, none, not_overlapped, 11.7, 161.3, 4.6, 5.1, 119.94
a, g301acn2_016_AJJ.par, End_word, ART, no_pause, none, not_overlapped, 11.7, 161.3, 4.6, 5.1, 79.94
a, g301acn2_018_AJJ.par, Middle_word, CARD, no_pause, p_stress, not_overlapped, 10.9, 168.5, 4.0, 4.6, 89.94
a, g301acn2_018_AJJ.par, End_word, APPR, no_pause, p_stress, not_overlapped, 10.9, 168.5, 4.0, 4.6, 99.94
a, g301acn2_020_AJJ.par, Start_word, ADV, near_pause, p_stress, not_overlapped, 10.2, 152.7, 3.7, 4.1, 229.94
a, g301acn2_020_AJJ.par, Middle_word, ADV, no_pause, none, not_overlapped, 10.2, 152.7, 3.7, 4.1, 29.94
a, g301acn2_020_AJJ.par, Middle_word, APPRART, no_pause, p_stress, not_overlapped, 10.2, 152.7, 3.7, 4.1, 209.94
a, g301acn2_020_AJJ.par, End_word, NE, no_pause, none, not_overlapped, 10.2, 152.7, 3.7, 4.1, 39.94
a, g301acn2_024_AJJ.par, Start_word, PDS, near_pause, none, not_overlapped, 11.4, 170.3, 4.3, 4.3, 149.94
a, g301acn2_026_AJJ.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 12.6, 259.9, 4.8, 5.6, 89.94
a, g301acn2_029_AJJ.par, Start_word, ADJD, near_pause, s_stress, not_overlapped, 15.1, 82.3, 5.5, 6.9, 109.94
a, g301acn2_031_AJJ.par, Start_word, PDS, near_pause, none, not_overlapped, 13.6, 234.0, 5.8, 7.1, 69.94
a, g302acn1_000_AJI.par, Middle_word, NE, no_pause, none, not_overlapped, 15.8, 225.1, 6.9, 7.9, 29.94
a, g302acn1_000_AJI.par, Middle_word, NN, no_pause, none, not_overlapped, 15.8, 225.1, 6.9, 7.9, 69.94
a, g302acn1_002_AJI.par, Middle_word, VMFIN, no_pause, p_stress, not_overlapped, 13.7, 267.7, 6.1, 6.7, 109.94
a, g302acn1_008_AJI.par, Middle_word, ADJD, no_pause, p_stress, not_overlapped, 16.8, 283.3, 7.1, 7.8, 49.94
a, g302acn1_008_AJI.par, Middle_word, PDS, no_pause, none, not_overlapped, 16.8, 283.3, 7.1, 7.8, 39.94
a, g302acn1_010_AJI.par, Middle_word, ADV, no_pause, none, not_overlapped, 11.6, 174.3, 4.7, 5.8, 59.94
a, g302acn1_010_AJI.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 11.6, 174.3, 4.7, 5.8, 99.94
a, g302acn1_012_AJI.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 12.8, 184.6, 5.0, 5.9, 89.94
a, g302acn1_012_AJI.par, Middle_word, NE, no_pause, none, not_overlapped, 12.8, 184.6, 5.0, 5.9, 89.94
a, g302acn1_012_AJI.par, Middle_word, NN, no_pause, none, not_overlapped, 12.8, 184.6, 5.0, 5.9, 69.94
a, g302acn1_012_AJI.par, Middle_word, APPRART, no_pause, p_stress, not_overlapped, 12.8, 184.6, 5.0, 5.9, 79.94
a, g302acn1_012_AJI.par, Middle_word, CARD, no_pause, s_stress, not_overlapped, 12.8, 184.6, 5.0, 5.9, 109.94
a, g302acn1_012_AJI.par, End_word, VVINF, no_pause, p_stress, not_overlapped, 12.8, 184.6, 5.0, 5.9, 119.94
a, g302acn1_015_AJI.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 10.8, 190.0, 4.4, 4.4, 69.94
a, g302acn1_017_AJI.par, Start_word, CARD, near_pause, p_stress, overlapped, 20.0, 171.6, 6.4, 7.9, 129.94
a, g302acn1_017_AJI.par, End_word, CARD, no_pause, s_stress, not_overlapped, 20.0, 171.6, 6.4, 7.9, 79.94
a, g302acn1_021_AJI.par, Start_word, ADV, no_pause, p_stress, not_overlapped, 13.7, 185.8, 5.5, 5.9, 49.94
a, g302acn1_021_AJI.par, Middle_word, APPRART, no_pause, p_stress, not_overlapped, 13.7, 185.8, 5.5, 5.9, 79.94
